epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,32.4195,0.62507,0.90625,0.9153,0.99643,1,0.995,0.64813,1.30048,1.17862,1.38985,0.0018416,0.0018416,0.0018416
18,34.1518,0.74727,0.93406,0.98935,0.9968,1,0.995,0.651,1.22969,1.29118,1.42714,0.0018317,0.0018317,0.0018317
19,35.9513,0.68389,0.87185,0.93351,0.99661,1,0.995,0.73445,0.97281,1.20434,1.16325,0.0018218,0.0018218,0.0018218
20,37.667,0.72872,0.87256,0.95017,0.99684,1,0.995,0.6883,1.14202,1.17337,1.30025,0.0018119,0.0018119,0.0018119
21,39.4582,0.63511,0.87485,0.91493,0.99703,1,0.995,0.6829,1.23534,1.07391,1.33601,0.001802,0.001802,0.001802
22,41.3001,0.63542,0.75618,0.92129,0.99687,1,0.995,0.74517,0.99257,0.89228,1.11943,0.0017921,0.0017921,0.0017921
23,43.1679,0.68758,0.90953,0.987,0.99713,1,0.995,0.67148,1.27027,0.83092,1.32235,0.0017822,0.0017822,0.0017822
24,44.976,0.70672,0.77246,0.94448,0.997,1,0.995,0.67121,1.32594,0.85578,1.36291,0.0017723,0.0017723,0.0017723
25,46.7204,0.6666,0.72891,0.92548,0.99723,1,0.995,0.738,1.09411,0.78359,1.15815,0.0017624,0.0017624,0.0017624
26,48.6002,0.63053,0.72873,0.94304,0.99723,1,0.995,0.70895,1.01387,0.82671,1.18594,0.0017525,0.0017525,0.0017525
27,50.3676,0.66587,0.68061,0.9409,0.99714,1,0.995,0.69648,1.07308,0.69003,1.21128,0.0017426,0.0017426,0.0017426
28,52.1185,0.5853,0.74167,0.92756,0.99702,1,0.995,0.71327,1.07163,0.65296,1.16188,0.0017327,0.0017327,0.0017327
29,53.9338,0.69481,0.76743,0.97457,0.99728,1,0.995,0.70254,1.09554,0.65966,1.20373,0.0017228,0.0017228,0.0017228
30,55.8129,0.6055,0.68008,0.92899,0.99717,1,0.995,0.70425,1.04891,0.60863,1.20507,0.0017129,0.0017129,0.0017129
31,57.7393,0.7072,0.72372,0.95762,0.99716,1,0.995,0.69295,1.10243,0.65167,1.2474,0.001703,0.001703,0.001703
32,59.6059,0.64653,0.65763,0.93614,0.9973,1,0.995,0.66943,1.19903,0.67413,1.31452,0.0016931,0.0016931,0.0016931
33,61.4202,0.61549,0.65288,0.96009,0.99735,1,0.995,0.65502,1.23728,0.6812,1.30844,0.0016832,0.0016832,0.0016832
34,63.2261,0.58338,0.60586,0.92866,0.99727,1,0.995,0.7456,1.05033,0.624,1.16721,0.0016733,0.0016733,0.0016733
35,65.0544,0.65353,0.64955,0.95719,0.99719,1,0.995,0.71336,1.17825,0.68043,1.27678,0.0016634,0.0016634,0.0016634
36,66.8608,0.54275,0.62369,0.92923,0.99671,1,0.995,0.68005,1.27313,0.79266,1.31652,0.0016535,0.0016535,0.0016535
37,68.6546,0.61706,0.6283,0.96019,0.99671,1,0.995,0.67995,1.28242,0.73708,1.30032,0.0016436,0.0016436,0.0016436
38,70.4674,0.63872,0.59746,0.9478,0.99724,1,0.995,0.72438,1.07272,0.61197,1.14434,0.0016337,0.0016337,0.0016337
39,72.2474,0.68425,0.60555,0.96627,0.9973,1,0.995,0.69066,1.22046,0.63056,1.3298,0.0016238,0.0016238,0.0016238
40,74.0712,0.63489,0.59676,0.94503,0.99724,1,0.995,0.69225,1.17218,0.67705,1.25057,0.0016139,0.0016139,0.0016139
41,75.8423,0.59325,0.59669,0.91653,0.99652,1,0.995,0.71705,1.10628,0.63573,1.18381,0.001604,0.001604,0.001604
42,77.6184,0.62923,0.58281,0.92862,0.99684,1,0.995,0.72937,1.07089,0.61975,1.1327,0.0015941,0.0015941,0.0015941
43,79.4202,0.57524,0.53818,0.91775,0.99638,1,0.995,0.72913,1.10632,0.60971,1.18614,0.0015842,0.0015842,0.0015842
44,81.1732,0.55205,0.53667,0.92193,0.99587,1,0.995,0.76485,0.97298,0.63137,1.10287,0.0015743,0.0015743,0.0015743
45,82.9549,0.65455,0.55829,0.95606,0.9949,1,0.995,0.68172,1.26107,0.69663,1.35069,0.0015644,0.0015644,0.0015644
46,84.8448,0.66587,0.57378,0.92125,0.99679,1,0.995,0.70656,1.13168,0.53388,1.20095,0.0015545,0.0015545,0.0015545
47,86.5898,0.59471,0.55619,0.92151,0.99702,1,0.995,0.75768,0.97996,0.48997,1.11715,0.0015446,0.0015446,0.0015446
48,88.3876,0.65879,0.54395,0.93259,0.99685,1,0.995,0.77889,0.92447,0.47657,1.08485,0.0015347,0.0015347,0.0015347
49,90.1584,0.57762,0.50615,0.92592,0.99718,1,0.995,0.75496,1.05169,0.48256,1.18796,0.0015248,0.0015248,0.0015248
50,92.0556,0.63698,0.51086,0.93738,0.99697,1,0.995,0.68845,1.19912,0.54488,1.25772,0.0015149,0.0015149,0.0015149
51,93.8441,0.56991,0.49378,0.91569,0.99667,1,0.995,0.67936,1.27417,0.53565,1.32849,0.001505,0.001505,0.001505
52,95.5719,0.60205,0.51555,0.90461,0.99627,1,0.995,0.65114,1.36442,0.52863,1.42293,0.0014951,0.0014951,0.0014951
53,97.3679,0.5856,0.47732,0.91996,0.99681,1,0.995,0.63509,1.40236,0.55201,1.46014,0.0014852,0.0014852,0.0014852
54,99.129,0.59618,0.49677,0.90829,0.99709,1,0.995,0.62337,1.36804,0.54204,1.44848,0.0014753,0.0014753,0.0014753
55,100.897,0.53626,0.48566,0.90278,0.99717,1,0.995,0.60117,1.41037,0.50612,1.4839,0.0014654,0.0014654,0.0014654
56,102.708,0.57928,0.51124,0.94339,0.9971,1,0.995,0.67561,1.21027,0.47654,1.26323,0.0014555,0.0014555,0.0014555
57,104.498,0.59343,0.50817,0.92777,0.99696,1,0.995,0.71508,0.99097,0.44195,1.08989,0.0014456,0.0014456,0.0014456
58,106.375,0.57465,0.49415,0.90996,0.99675,1,0.995,0.68293,1.23703,0.51076,1.31164,0.0014357,0.0014357,0.0014357
59,108.096,0.57733,0.50082,0.89186,0.99682,1,0.995,0.63956,1.36776,0.50939,1.4809,0.0014258,0.0014258,0.0014258
60,110.145,0.55723,0.47666,0.90755,0.99701,1,0.995,0.63033,1.37555,0.526,1.51983,0.0014159,0.0014159,0.0014159
61,112.129,0.53239,0.44402,0.89513,0.99679,1,0.995,0.67171,1.29816,0.53866,1.42031,0.001406,0.001406,0.001406
62,114.075,0.60031,0.49164,0.92708,0.99684,1,0.995,0.74826,0.96616,0.44651,1.11224,0.0013961,0.0013961,0.0013961
63,116.072,0.61651,0.47782,0.92688,0.9968,1,0.995,0.71228,1.11795,0.43888,1.19662,0.0013862,0.0013862,0.0013862
64,117.99,0.5564,0.44188,0.91521,0.99695,1,0.995,0.66879,1.2891,0.46691,1.3266,0.0013763,0.0013763,0.0013763
65,120.125,0.53897,0.4593,0.90335,0.99711,1,0.995,0.69797,1.21044,0.44456,1.27809,0.0013664,0.0013664,0.0013664
66,122.059,0.55846,0.44819,0.894,0.99723,1,0.995,0.78001,0.83171,0.36923,1.01095,0.0013565,0.0013565,0.0013565
67,123.92,0.52943,0.44314,0.89181,0.99731,1,0.995,0.73616,0.97233,0.40649,1.10445,0.0013466,0.0013466,0.0013466
68,125.752,0.53992,0.43592,0.90211,0.99735,1,0.995,0.68433,1.14244,0.47094,1.22471,0.0013367,0.0013367,0.0013367
69,127.59,0.60698,0.48926,0.96248,0.99737,1,0.995,0.64964,1.31573,0.48665,1.36506,0.0013268,0.0013268,0.0013268
70,129.581,0.53352,0.44317,0.92336,0.99608,1,0.995,0.70662,1.17764,0.46025,1.28151,0.0013169,0.0013169,0.0013169
71,131.396,0.55553,0.43335,0.90082,0.99572,1,0.995,0.76287,0.94336,0.42488,1.09847,0.001307,0.001307,0.001307
72,133.3,0.59147,0.45065,0.90402,0.99545,1,0.995,0.76489,0.94244,0.43394,1.09025,0.0012971,0.0012971,0.0012971
73,135.134,0.56446,0.46219,0.91269,0.99458,1,0.995,0.70081,1.16906,0.48976,1.24818,0.0012872,0.0012872,0.0012872
74,136.959,0.54505,0.43004,0.90387,0.99731,1,0.995,0.66713,1.26687,0.47468,1.34356,0.0012773,0.0012773,0.0012773
75,138.753,0.51395,0.43039,0.88026,0.99728,1,0.995,0.68273,1.20413,0.42822,1.2869,0.0012674,0.0012674,0.0012674
76,140.625,0.54757,0.42301,0.93134,0.99729,1,0.995,0.66465,1.18084,0.41697,1.26232,0.0012575,0.0012575,0.0012575
77,142.439,0.52573,0.41664,0.89062,0.99725,1,0.995,0.63298,1.34354,0.47674,1.43958,0.0012476,0.0012476,0.0012476
78,144.274,0.50047,0.41017,0.87638,0.99722,1,0.995,0.64733,1.38044,0.47047,1.44153,0.0012377,0.0012377,0.0012377
79,146.078,0.50203,0.40506,0.89513,0.99699,1,0.995,0.68256,1.20794,0.43387,1.28771,0.0012278,0.0012278,0.0012278
80,147.91,0.52434,0.4035,0.88332,0.9971,1,0.995,0.68836,1.18307,0.42215,1.2786,0.0012179,0.0012179,0.0012179
81,149.758,0.47,0.37995,0.84406,0.99711,1,0.995,0.64193,1.30913,0.43881,1.41383,0.001208,0.001208,0.001208
82,151.63,0.47988,0.3685,0.86961,0.99625,1,0.995,0.65955,1.25184,0.49728,1.38284,0.0011981,0.0011981,0.0011981
