epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,290.39,0.51336,0.29415,0.91604,0.99962,1,0.995,0.88962,0.53042,0.26662,0.94984,0.0011288,0.0011288,0.0011288
46,296.79,0.52438,0.30712,0.92174,0.99953,1,0.995,0.87685,0.55538,0.27003,0.96737,0.001109,0.001109,0.001109
47,303.111,0.54176,0.31648,0.92506,0.99961,1,0.995,0.87301,0.54532,0.281,0.9717,0.0010892,0.0010892,0.0010892
48,309.858,0.53174,0.31458,0.93594,0.99961,1,0.995,0.87551,0.52029,0.26981,0.95188,0.0010694,0.0010694,0.0010694
49,316.52,0.51877,0.2989,0.91563,0.99962,1,0.995,0.8785,0.51918,0.26298,0.95147,0.0010496,0.0010496,0.0010496
50,323.158,0.50783,0.28887,0.91964,0.99965,1,0.995,0.89754,0.50191,0.24898,0.93528,0.0010298,0.0010298,0.0010298
51,329.522,0.51859,0.29983,0.92743,0.99962,1,0.995,0.88538,0.50966,0.25264,0.94212,0.00101,0.00101,0.00101
52,335.838,0.50621,0.29628,0.91071,0.99962,1,0.995,0.88637,0.51771,0.25497,0.95222,0.0009902,0.0009902,0.0009902
53,342.104,0.53096,0.30162,0.91874,0.99961,1,0.995,0.90232,0.49447,0.24334,0.94661,0.0009704,0.0009704,0.0009704
54,348.443,0.50213,0.29312,0.90907,0.99957,1,0.995,0.8775,0.53238,0.24986,0.95715,0.0009506,0.0009506,0.0009506
55,354.916,0.49012,0.27723,0.91438,0.99959,1,0.995,0.88291,0.52135,0.26014,0.94916,0.0009308,0.0009308,0.0009308
56,361.359,0.49948,0.28453,0.91536,0.99955,1,0.995,0.88287,0.52633,0.2657,0.95395,0.000911,0.000911,0.000911
57,367.8,0.48383,0.28269,0.91866,0.99953,1,0.995,0.86701,0.56001,0.27425,0.97128,0.0008912,0.0008912,0.0008912
58,374.273,0.50127,0.28047,0.90951,0.99957,1,0.995,0.88211,0.54407,0.27111,0.95945,0.0008714,0.0008714,0.0008714
59,380.639,0.49728,0.29179,0.93633,0.99961,1,0.995,0.87904,0.55517,0.2645,0.97226,0.0008516,0.0008516,0.0008516
60,387.064,0.5102,0.28577,0.93025,0.99961,1,0.995,0.88455,0.52048,0.24328,0.95286,0.0008318,0.0008318,0.0008318
61,393.464,0.50898,0.27791,0.91924,0.99962,1,0.995,0.87931,0.55735,0.24526,0.96724,0.000812,0.000812,0.000812
62,399.82,0.50418,0.27919,0.9062,0.99962,1,0.995,0.88141,0.54476,0.24974,0.9608,0.0007922,0.0007922,0.0007922
63,406.265,0.49912,0.27379,0.91241,0.99963,1,0.995,0.87593,0.52061,0.2474,0.94559,0.0007724,0.0007724,0.0007724
64,412.55,0.51654,0.27972,0.92246,0.99962,1,0.995,0.88138,0.52697,0.25358,0.94659,0.0007526,0.0007526,0.0007526
65,418.969,0.47029,0.26773,0.89831,0.99971,1,0.995,0.88163,0.55475,0.25446,0.96616,0.0007328,0.0007328,0.0007328
66,425.401,0.49047,0.27736,0.90824,0.99963,1,0.995,0.88857,0.56081,0.25325,0.97106,0.000713,0.000713,0.000713
67,431.746,0.45893,0.26626,0.89991,0.99949,1,0.995,0.86861,0.58078,0.25738,1.00102,0.0006932,0.0006932,0.0006932
