epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,394.742,0.34966,0.25932,0.83089,0.99913,1,0.995,0.97025,0.27427,0.18743,0.79273,0.00175745,0.00175745,0.00175745
51,402.393,0.32785,0.23454,0.83848,0.99916,1,0.995,0.97393,0.2806,0.17763,0.79149,0.0017525,0.0017525,0.0017525
52,410.29,0.34722,0.24461,0.82697,0.99851,1,0.995,0.98172,0.26303,0.17632,0.79443,0.00174755,0.00174755,0.00174755
53,418.058,0.34996,0.2532,0.83983,0.99911,1,0.995,0.97632,0.25703,0.15974,0.79034,0.0017426,0.0017426,0.0017426
54,425.764,0.31641,0.22618,0.82435,0.99913,1,0.995,0.97172,0.2643,0.17613,0.78504,0.00173765,0.00173765,0.00173765
55,433.696,0.32775,0.24259,0.83263,0.99895,1,0.995,0.97807,0.24846,0.18449,0.78462,0.0017327,0.0017327,0.0017327
56,441.526,0.32492,0.24544,0.82895,0.99916,1,0.995,0.96559,0.27658,0.18706,0.79305,0.00172775,0.00172775,0.00172775
57,449.348,0.33621,0.24684,0.84069,0.99916,1,0.995,0.9823,0.25837,0.19272,0.79111,0.0017228,0.0017228,0.0017228
58,457.11,0.33235,0.24222,0.8341,0.99914,1,0.995,0.97996,0.26177,0.17556,0.79372,0.00171785,0.00171785,0.00171785
59,464.928,0.31613,0.23756,0.83336,0.9991,1,0.995,0.96279,0.29056,0.17631,0.796,0.0017129,0.0017129,0.0017129
60,472.739,0.31769,0.23036,0.8332,0.99917,1,0.995,0.98004,0.2336,0.16977,0.7834,0.00170795,0.00170795,0.00170795
61,480.482,0.31412,0.24187,0.82651,0.99916,1,0.995,0.98466,0.24184,0.15522,0.78285,0.001703,0.001703,0.001703
62,488.258,0.31439,0.23032,0.82785,0.99915,1,0.995,0.97828,0.27267,0.17701,0.79826,0.00169805,0.00169805,0.00169805
63,496.167,0.32364,0.23493,0.82709,0.99915,1,0.995,0.97546,0.25953,0.16877,0.7879,0.0016931,0.0016931,0.0016931
64,503.831,0.32593,0.22954,0.837,0.99895,1,0.995,0.98192,0.2589,0.16556,0.78484,0.00168815,0.00168815,0.00168815
65,511.568,0.31773,0.22564,0.82852,0.99911,1,0.995,0.95574,0.2898,0.1719,0.79644,0.0016832,0.0016832,0.0016832
66,519.355,0.32172,0.23161,0.82957,0.99915,1,0.995,0.9886,0.24301,0.16631,0.78718,0.00167825,0.00167825,0.00167825
67,527.076,0.30693,0.22211,0.82473,0.9989,1,0.995,0.98272,0.25759,0.19021,0.78866,0.0016733,0.0016733,0.0016733
68,534.895,0.32864,0.24707,0.82244,0.99904,1,0.995,0.96561,0.27976,0.19053,0.79668,0.00166835,0.00166835,0.00166835
69,542.604,0.30907,0.23097,0.82842,0.99916,1,0.995,0.97645,0.24216,0.155,0.78751,0.0016634,0.0016634,0.0016634
70,550.321,0.31069,0.22437,0.82225,0.99895,1,0.995,0.96851,0.27247,0.17917,0.79547,0.00165845,0.00165845,0.00165845
71,558.172,0.3093,0.22186,0.82894,0.99853,1,0.995,0.98682,0.22217,0.15719,0.77931,0.0016535,0.0016535,0.0016535
72,565.967,0.31283,0.22199,0.82983,0.9991,1,0.995,0.97393,0.26139,0.17204,0.78967,0.00164855,0.00164855,0.00164855
73,573.882,0.31407,0.2262,0.82652,0.99915,1,0.995,0.98327,0.25608,0.17328,0.78908,0.0016436,0.0016436,0.0016436
74,581.789,0.30258,0.21467,0.83157,0.99916,1,0.995,0.98227,0.26382,0.16233,0.78894,0.00163865,0.00163865,0.00163865
75,589.658,0.31366,0.22008,0.82739,0.99889,1,0.995,0.9872,0.23834,0.17641,0.78518,0.0016337,0.0016337,0.0016337
76,597.418,0.3082,0.21993,0.82735,0.99914,1,0.995,0.98056,0.24823,0.16316,0.78686,0.00162875,0.00162875,0.00162875
77,605.127,0.30555,0.22062,0.82488,0.99917,1,0.995,0.98512,0.24951,0.16559,0.78489,0.0016238,0.0016238,0.0016238
78,612.785,0.31287,0.23099,0.82704,0.99917,1,0.995,0.98326,0.24209,0.16076,0.78711,0.00161885,0.00161885,0.00161885
79,620.454,0.31072,0.22388,0.82078,0.99914,1,0.995,0.98781,0.22656,0.15486,0.77947,0.0016139,0.0016139,0.0016139
80,628.282,0.31469,0.22667,0.82268,0.99916,1,0.995,0.98213,0.24987,0.16443,0.77896,0.00160895,0.00160895,0.00160895
81,635.979,0.30893,0.22655,0.82487,0.99914,1,0.995,0.97452,0.25377,0.15943,0.78559,0.001604,0.001604,0.001604
82,643.792,0.31401,0.22236,0.8287,0.99918,1,0.995,0.98278,0.24864,0.16164,0.78611,0.00159905,0.00159905,0.00159905
83,651.552,0.30828,0.2257,0.8348,0.99915,1,0.995,0.97947,0.25096,0.16108,0.78289,0.0015941,0.0015941,0.0015941
84,659.363,0.30222,0.22272,0.82878,0.99916,1,0.995,0.9875,0.24058,0.16431,0.78218,0.00158915,0.00158915,0.00158915
85,667.087,0.30134,0.2206,0.82457,0.99917,1,0.995,0.98281,0.25592,0.18503,0.78763,0.0015842,0.0015842,0.0015842
86,674.936,0.29204,0.21058,0.82355,0.99916,1,0.995,0.97693,0.2517,0.16086,0.78566,0.00157925,0.00157925,0.00157925
87,682.749,0.29721,0.21715,0.8254,0.99915,1,0.995,0.97777,0.25242,0.15259,0.7861,0.0015743,0.0015743,0.0015743
88,690.562,0.30515,0.21722,0.83321,1,1,0.995,0.96929,0.2761,0.15588,0.79402,0.00156935,0.00156935,0.00156935
89,698.366,0.30661,0.21889,0.83637,0.99914,1,0.995,0.98469,0.23197,0.15206,0.78202,0.0015644,0.0015644,0.0015644
90,706.118,0.29193,0.21031,0.82908,0.99908,1,0.995,0.98965,0.22021,0.16687,0.77821,0.00155945,0.00155945,0.00155945
91,713.825,0.29728,0.21498,0.83207,0.99914,1,0.995,0.98458,0.23183,0.15339,0.78048,0.0015545,0.0015545,0.0015545
92,721.581,0.28794,0.21118,0.81962,0.99904,1,0.995,0.98415,0.24137,0.16056,0.78491,0.00154955,0.00154955,0.00154955
93,729.366,0.3124,0.23129,0.82755,0.99909,1,0.995,0.98934,0.24798,0.16486,0.78242,0.0015446,0.0015446,0.0015446
94,737.084,0.29601,0.21433,0.82321,0.99899,1,0.995,0.9921,0.21767,0.14293,0.77699,0.00153965,0.00153965,0.00153965
95,744.895,0.28731,0.21201,0.8273,0.99916,1,0.995,0.98174,0.24619,0.14913,0.78552,0.0015347,0.0015347,0.0015347
96,752.57,0.30381,0.21383,0.81932,0.99917,1,0.995,0.98375,0.24059,0.15931,0.78308,0.00152975,0.00152975,0.00152975
97,760.327,0.30178,0.21803,0.82874,0.99911,1,0.995,0.97785,0.28081,0.16748,0.79347,0.0015248,0.0015248,0.0015248
98,768.059,0.29942,0.21879,0.82285,0.99917,1,0.995,0.96045,0.27472,0.17398,0.80062,0.00151985,0.00151985,0.00151985
99,775.928,0.28615,0.21986,0.82856,0.99914,1,0.995,0.98559,0.23051,0.16219,0.77841,0.0015149,0.0015149,0.0015149
100,783.712,0.2986,0.21311,0.82643,0.99909,1,0.995,0.97343,0.25578,0.1708,0.79036,0.00150995,0.00150995,0.00150995
101,791.452,0.29001,0.21076,0.82447,0.99866,1,0.995,0.96935,0.26915,0.17061,0.79518,0.001505,0.001505,0.001505
102,799.2,0.29427,0.21257,0.82729,0.99915,1,0.995,0.98378,0.25371,0.161,0.78849,0.00150005,0.00150005,0.00150005
103,807.115,0.29392,0.20827,0.81771,0.99912,1,0.995,0.97075,0.27153,0.16968,0.79846,0.0014951,0.0014951,0.0014951
104,814.811,0.28603,0.20927,0.82506,0.99915,1,0.995,0.98931,0.22607,0.14678,0.77897,0.00149015,0.00149015,0.00149015
105,822.553,0.30043,0.21746,0.82607,0.99916,1,0.995,0.98199,0.24216,0.15541,0.78544,0.0014852,0.0014852,0.0014852
106,830.164,0.2952,0.22027,0.81908,0.99916,1,0.995,0.98401,0.22003,0.14652,0.77541,0.00148025,0.00148025,0.00148025
107,837.784,0.28724,0.20574,0.82439,0.99917,1,0.995,0.98653,0.23826,0.14861,0.7863,0.0014753,0.0014753,0.0014753
108,845.465,0.28936,0.21019,0.81751,0.99914,1,0.995,0.97646,0.23455,0.14848,0.78299,0.00147035,0.00147035,0.00147035
109,853.09,0.29087,0.21046,0.82401,0.99887,1,0.995,0.98678,0.23225,0.15151,0.78285,0.0014654,0.0014654,0.0014654
110,860.754,0.28404,0.21508,0.82577,0.99914,1,0.995,0.9787,0.24267,0.16102,0.78153,0.00146045,0.00146045,0.00146045
111,868.322,0.28934,0.21146,0.81858,0.99916,1,0.995,0.99051,0.22356,0.13562,0.77984,0.0014555,0.0014555,0.0014555
112,875.964,0.28535,0.20839,0.82626,0.99917,1,0.995,0.98185,0.22503,0.14687,0.77713,0.00145055,0.00145055,0.00145055
113,883.607,0.30029,0.21414,0.83359,0.99916,1,0.995,0.98011,0.24076,0.14749,0.78101,0.0014456,0.0014456,0.0014456
114,891.205,0.29828,0.20861,0.82925,0.99907,1,0.995,0.97793,0.27561,0.16818,0.79457,0.00144065,0.00144065,0.00144065
115,898.9,0.29214,0.21144,0.83399,0.99872,1,0.995,0.98563,0.23359,0.16151,0.781,0.0014357,0.0014357,0.0014357
116,906.56,0.28702,0.20951,0.81877,0.99915,1,0.995,0.97915,0.24909,0.17845,0.7923,0.00143075,0.00143075,0.00143075
117,914.382,0.30531,0.21792,0.82004,0.99916,1,0.995,0.9749,0.25076,0.17248,0.79084,0.0014258,0.0014258,0.0014258
118,922.143,0.28944,0.20828,0.82101,0.99916,1,0.995,0.97573,0.2551,0.17481,0.78854,0.00142085,0.00142085,0.00142085
119,929.957,0.29803,0.21656,0.82524,0.99916,1,0.995,0.98045,0.27802,0.18492,0.79127,0.0014159,0.0014159,0.0014159
120,937.665,0.29299,0.21182,0.83197,0.99913,1,0.995,0.97048,0.26784,0.15503,0.78876,0.00141095,0.00141095,0.00141095
121,945.419,0.29275,0.206,0.83096,0.99908,1,0.995,0.97316,0.24794,0.15747,0.7873,0.001406,0.001406,0.001406
122,953.166,0.29573,0.21009,0.82706,0.99916,1,0.995,0.98886,0.23227,0.15248,0.78577,0.00140105,0.00140105,0.00140105
123,960.894,0.28896,0.2102,0.82123,0.99915,1,0.995,0.98582,0.24325,0.15876,0.77938,0.0013961,0.0013961,0.0013961
124,968.692,0.29417,0.2073,0.82577,0.99916,1,0.995,0.98988,0.23842,0.15589,0.78015,0.00139115,0.00139115,0.00139115
125,976.415,0.2914,0.20446,0.82049,0.99916,1,0.995,0.98687,0.2254,0.14998,0.77616,0.0013862,0.0013862,0.0013862
126,984.119,0.30162,0.21537,0.83505,0.99916,1,0.995,0.98306,0.2452,0.16339,0.7854,0.00138125,0.00138125,0.00138125
127,991.767,0.29617,0.20928,0.82452,0.99917,1,0.995,0.97851,0.26442,0.17497,0.79439,0.0013763,0.0013763,0.0013763
128,999.609,0.28044,0.19844,0.82405,0.99913,1,0.995,0.96917,0.25801,0.16015,0.78927,0.00137135,0.00137135,0.00137135
129,1007.37,0.29146,0.20564,0.83137,0.99916,1,0.995,0.97646,0.25412,0.16153,0.78517,0.0013664,0.0013664,0.0013664
130,1015.17,0.28047,0.20893,0.81888,0.99916,1,0.995,0.98187,0.26476,0.16501,0.79618,0.00136145,0.00136145,0.00136145
131,1022.93,0.28585,0.20713,0.82565,0.99918,1,0.995,0.96772,0.26718,0.16189,0.79708,0.0013565,0.0013565,0.0013565
132,1030.64,0.28857,0.20745,0.81743,0.99917,1,0.995,0.98376,0.24596,0.15527,0.78665,0.00135155,0.00135155,0.00135155
133,1038.31,0.27667,0.19861,0.82146,0.99918,1,0.995,0.98489,0.24243,0.14206,0.78885,0.0013466,0.0013466,0.0013466
134,1046.09,0.26755,0.19795,0.82043,0.99916,1,0.995,0.98519,0.22785,0.14271,0.78125,0.00134165,0.00134165,0.00134165
135,1053.93,0.27928,0.20214,0.82114,0.99918,1,0.995,0.98514,0.21165,0.13766,0.77603,0.0013367,0.0013367,0.0013367
136,1061.64,0.29127,0.20692,0.82702,0.99917,1,0.995,0.97561,0.23418,0.14253,0.78394,0.00133175,0.00133175,0.00133175
137,1069.33,0.27935,0.20294,0.82704,0.99917,1,0.995,0.9854,0.22119,0.14372,0.77898,0.0013268,0.0013268,0.0013268
138,1077.08,0.28099,0.19821,0.8207,0.99907,1,0.995,0.98426,0.25451,0.15663,0.78929,0.00132185,0.00132185,0.00132185
139,1084.75,0.27958,0.20835,0.81922,0.99917,1,0.995,0.98612,0.23767,0.15671,0.77929,0.0013169,0.0013169,0.0013169
140,1092.49,0.27685,0.1992,0.82288,0.99917,1,0.995,0.98052,0.2623,0.1652,0.79256,0.00131195,0.00131195,0.00131195
141,1100.19,0.27913,0.20304,0.81983,1,1,0.995,0.97809,0.23924,0.15492,0.78275,0.001307,0.001307,0.001307
142,1107.95,0.28897,0.20967,0.81934,0.99917,1,0.995,0.98249,0.23088,0.15696,0.78174,0.00130205,0.00130205,0.00130205
143,1115.74,0.27784,0.19835,0.81565,0.99916,1,0.995,0.97877,0.24238,0.14361,0.78265,0.0012971,0.0012971,0.0012971
144,1123.56,0.27885,0.19781,0.82078,0.99917,1,0.995,0.9727,0.25687,0.15708,0.78816,0.00129215,0.00129215,0.00129215
145,1131.31,0.28318,0.20059,0.81958,0.99918,1,0.995,0.98319,0.21786,0.15609,0.77784,0.0012872,0.0012872,0.0012872
146,1139.1,0.27079,0.19253,0.82502,0.99916,1,0.995,0.97509,0.24082,0.1471,0.78987,0.00128225,0.00128225,0.00128225
147,1146.88,0.28124,0.19134,0.81816,0.99916,1,0.995,0.97886,0.25432,0.14268,0.78655,0.0012773,0.0012773,0.0012773
148,1154.73,0.27545,0.19562,0.8142,0.99918,1,0.995,0.98726,0.23016,0.13967,0.78003,0.00127235,0.00127235,0.00127235
149,1162.62,0.29164,0.20904,0.83346,0.99917,1,0.995,0.96692,0.27933,0.16725,0.79066,0.0012674,0.0012674,0.0012674
150,1170.43,0.27003,0.18905,0.81784,0.99916,1,0.995,0.97845,0.24268,0.14045,0.78598,0.00126245,0.00126245,0.00126245
151,1178.11,0.27455,0.19281,0.82524,0.99917,1,0.995,0.98407,0.23879,0.14619,0.78256,0.0012575,0.0012575,0.0012575
152,1185.91,0.27951,0.19551,0.8255,0.99918,1,0.995,0.97147,0.24629,0.13666,0.78476,0.00125255,0.00125255,0.00125255
153,1193.69,0.26722,0.18707,0.81943,0.99917,1,0.995,0.98841,0.21149,0.1377,0.77505,0.0012476,0.0012476,0.0012476
154,1201.42,0.28712,0.20257,0.83158,0.99917,1,0.995,0.98342,0.2282,0.13713,0.78361,0.00124265,0.00124265,0.00124265
155,1209.21,0.28123,0.20088,0.80835,0.99917,1,0.995,0.98553,0.2143,0.13776,0.77668,0.0012377,0.0012377,0.0012377
156,1217.07,0.28203,0.19241,0.82395,0.99917,1,0.995,0.98565,0.21826,0.13769,0.77407,0.00123275,0.00123275,0.00123275
157,1224.75,0.28961,0.19863,0.81769,1,1,0.995,0.98459,0.21909,0.13951,0.77757,0.0012278,0.0012278,0.0012278
158,1232.52,0.28608,0.19496,0.81985,0.99917,1,0.995,0.98689,0.21307,0.13472,0.77693,0.00122285,0.00122285,0.00122285
159,1240.28,0.26687,0.18651,0.82878,0.99917,1,0.995,0.98153,0.20881,0.12903,0.77551,0.0012179,0.0012179,0.0012179
160,1248.08,0.27018,0.19095,0.81084,0.99917,1,0.995,0.98579,0.21636,0.14535,0.77627,0.00121295,0.00121295,0.00121295
161,1255.75,0.27775,0.19534,0.82177,0.99917,1,0.995,0.98428,0.21849,0.14173,0.77985,0.001208,0.001208,0.001208
162,1263.42,0.27354,0.19502,0.81608,0.99917,1,0.995,0.97717,0.22514,0.14066,0.78121,0.00120305,0.00120305,0.00120305
163,1271.17,0.27415,0.19436,0.81922,0.99917,1,0.995,0.97396,0.22487,0.13423,0.78279,0.0011981,0.0011981,0.0011981
164,1278.94,0.27229,0.18949,0.81718,0.99917,1,0.995,0.98802,0.21993,0.14249,0.78052,0.00119315,0.00119315,0.00119315
165,1286.73,0.27561,0.19236,0.81598,0.99916,1,0.995,0.98564,0.23288,0.13907,0.77837,0.0011882,0.0011882,0.0011882
166,1294.43,0.26404,0.19108,0.81451,0.99915,1,0.995,0.97841,0.24105,0.13327,0.78352,0.00118325,0.00118325,0.00118325
167,1302.21,0.27795,0.19815,0.81179,0.99916,1,0.995,0.98316,0.22158,0.13909,0.78103,0.0011783,0.0011783,0.0011783
168,1309.92,0.27172,0.19386,0.82416,0.99917,1,0.995,0.99328,0.20734,0.13511,0.77287,0.00117335,0.00117335,0.00117335
169,1317.72,0.27152,0.19466,0.81396,1,1,0.995,0.98101,0.23831,0.15084,0.78591,0.0011684,0.0011684,0.0011684
170,1325.5,0.27139,0.19176,0.80793,0.99917,1,0.995,0.98651,0.21146,0.14309,0.77666,0.00116345,0.00116345,0.00116345
171,1333.3,0.27227,0.1923,0.81377,0.99913,1,0.995,0.9839,0.22285,0.13075,0.77839,0.0011585,0.0011585,0.0011585
172,1341.04,0.26884,0.18087,0.82761,0.99915,1,0.995,0.98389,0.22496,0.13194,0.77825,0.00115355,0.00115355,0.00115355
173,1348.78,0.26478,0.18879,0.81734,0.99917,1,0.995,0.99093,0.20931,0.12756,0.77647,0.0011486,0.0011486,0.0011486
174,1356.62,0.26039,0.18439,0.81215,0.9987,1,0.995,0.9902,0.21622,0.14291,0.77814,0.00114365,0.00114365,0.00114365
175,1364.44,0.26089,0.17947,0.82074,0.99909,1,0.995,0.99056,0.21212,0.1409,0.77651,0.0011387,0.0011387,0.0011387
176,1372.2,0.26654,0.18597,0.81878,0.99917,1,0.995,0.98707,0.22442,0.13843,0.77701,0.00113375,0.00113375,0.00113375
177,1379.97,0.26704,0.1873,0.82198,0.99914,1,0.995,0.99123,0.21492,0.1353,0.77493,0.0011288,0.0011288,0.0011288
178,1387.78,0.27093,0.18764,0.81576,0.99918,1,0.995,0.98647,0.22009,0.132,0.78068,0.00112385,0.00112385,0.00112385
179,1395.71,0.26095,0.18301,0.81483,0.99918,1,0.995,0.98954,0.22096,0.13559,0.78092,0.0011189,0.0011189,0.0011189
180,1403.52,0.28229,0.19421,0.82962,0.99917,1,0.995,0.98647,0.20556,0.12796,0.77435,0.00111395,0.00111395,0.00111395
181,1411.22,0.26148,0.18362,0.81802,0.99917,1,0.995,0.97131,0.2629,0.14157,0.79447,0.001109,0.001109,0.001109
182,1418.94,0.27492,0.19243,0.82702,0.99917,1,0.995,0.98926,0.21606,0.13658,0.77721,0.00110405,0.00110405,0.00110405
183,1426.69,0.25942,0.18408,0.82003,0.99917,1,0.995,0.98105,0.21547,0.13626,0.77792,0.0010991,0.0010991,0.0010991
184,1434.37,0.25782,0.18243,0.82177,0.99916,1,0.995,0.9888,0.22281,0.14325,0.78104,0.00109415,0.00109415,0.00109415
185,1442.13,0.26492,0.18476,0.81438,0.99919,1,0.995,0.98737,0.24168,0.15466,0.78825,0.0010892,0.0010892,0.0010892
186,1449.86,0.26174,0.18973,0.82504,0.99918,1,0.995,0.98616,0.20629,0.131,0.77788,0.00108425,0.00108425,0.00108425
187,1457.52,0.26749,0.18352,0.8167,0.99917,1,0.995,0.99034,0.20586,0.13911,0.774,0.0010793,0.0010793,0.0010793
188,1465.33,0.2686,0.18883,0.81858,0.99918,1,0.995,0.98641,0.20492,0.1259,0.77626,0.00107435,0.00107435,0.00107435
189,1473.1,0.27302,0.18936,0.81772,0.99916,1,0.995,0.99154,0.2013,0.1271,0.77556,0.0010694,0.0010694,0.0010694
190,1480.95,0.26941,0.18975,0.82494,0.99917,1,0.995,0.98328,0.22636,0.13068,0.77903,0.00106445,0.00106445,0.00106445
191,1488.81,0.25642,0.18006,0.81407,0.99917,1,0.995,0.98511,0.23746,0.13934,0.78491,0.0010595,0.0010595,0.0010595
192,1496.5,0.28239,0.19741,0.81918,0.99915,1,0.995,0.98112,0.23466,0.14248,0.78002,0.00105455,0.00105455,0.00105455
193,1504.17,0.2752,0.19505,0.81856,0.99915,1,0.995,0.98202,0.22768,0.12885,0.77826,0.0010496,0.0010496,0.0010496
194,1511.85,0.28008,0.19454,0.83156,0.99917,1,0.995,0.98217,0.21719,0.12152,0.78012,0.00104465,0.00104465,0.00104465
195,1519.58,0.26532,0.18046,0.81183,0.99918,1,0.995,0.98716,0.22076,0.13082,0.77863,0.0010397,0.0010397,0.0010397
196,1527.22,0.25057,0.17094,0.81132,0.99917,1,0.995,0.98899,0.22371,0.12575,0.78256,0.00103475,0.00103475,0.00103475
